time;ax;ay;az;aT
2,0960;-0,8387;0,3429;0,3544;0,973
2,1110;-0,5492;0,2284;0,5416;0,804
2,1120;-0,2921;0,1056;0,7166;0,781
2,1130;-0,0825;0,0373;0,7349;0,740
2,1610;0,1099;0,0472;0,7345;0,744
2,1620;0,2324;0,0550;0,7131;0,752
2,1620;0,3149;0,0295;0,6983;0,767
2,1630;0,3781;0,0056;0,6398;0,743
2,1630;0,4212;-0,0191;0,4990;0,653
2,1640;0,3703;-0,0213;0,3296;0,496
2,1640;0,3657;-0,0069;0,2171;0,425
2,1650;0,3773;-0,0148;0,0953;0,389
2,1650;0,2514;0,0210;-0,0709;0,262
2,1660;0,0559;0,0447;-0,2628;0,272
2,1660;-0,2120;0,1237;-0,5457;0,598
2,1730;-0,3851;0,1786;-0,8047;0,910
2,1750;-0,4422;0,2280;-0,8550;0,989
2,1800;-0,3739;0,2147;-0,7678;0,881
2,1850;-0,2929;0,2166;-0,5159;0,632
2,1900;-0,1886;0,2392;-0,2341;0,384
2,1950;-0,0867;0,2343;-0,0536;0,256
2,2070;-0,0094;0,1934;0,0139;0,194
2,2100;0,0665;0,1712;0,0992;0,209
2,2100;0,1163;0,1269;0,1280;0,214
2,2490;0,1349;0,0881;0,0359;0,165
2,2490;0,1414;0,0409;-0,1557;0,214
2,2500;0,3334;0,0620;-0,2259;0,407
2,2500;0,4903;0,0090;-0,2824;0,566
2,2500;0,6573;-0,0945;-0,4681;0,812
2,2510;0,8585;-0,2937;-0,6704;1,128
2,2510;0,8058;-0,4464;-0,7352;1,179
2,2520;0,7407;-0,4653;-0,8060;1,189
2,2630;0,6581;-0,3118;-0,6919;1,005
2,2630;0,4628;-0,1016;-0,4676;0,666
2,2820;0,2415;0,1007;-0,2215;0,343
2,2820;0,0862;0,1786;0,0110;0,199
2,2830;0,0254;0,1641;0,1013;0,195
2,2830;0,0728;0,0619;0,0884;0,130
2,3020;0,2451;-0,0812;0,1192;0,284
2,3030;0,4148;-0,2331;0,1448;0,497
2,3040;0,5384;-0,3614;0,1948;0,677
2,3050;0,4019;-0,3264;0,3435;0,621
2,3220;0,1748;-0,1485;0,4963;0,547
2,3240;-0,0571;0,0631;0,6797;0,685
2,3250;-0,2151;0,2091;0,8411;0,893
2,3260;-0,3095;0,2246;0,9824;1,054
2,3270;-0,3893;0,1000;1,0367;1,112
2,3360;-0,5301;-0,0716;0,9628;1,101
2,3380;-0,6967;-0,2748;0,7980;1,094
2,3560;-0,8405;-0,4244;0,6284;1,132
2,3560;-0,9384;-0,4748;0,5711;1,197
2,3570;-1,0023;-0,4392;0,4860;1,197
2,3580;-1,0409;-0,3250;0,3839;1,156
2,4110;-0,9771;-0,2204;0,3927;1,076
2,4120;-0,7229;-0,1686;0,4131;0,850
2,4120;-0,3787;-0,1015;0,4894;0,627
2,4130;-0,0037;-0,1314;0,4776;0,495
2,4130;0,2301;-0,1984;0,3787;0,485
2,4140;0,2521;-0,2459;0,2867;0,454
2,4140;0,2116;-0,2199;0,1560;0,343
2,4150;0,3146;-0,1044;0,0485;0,335
2,4150;0,2963;-0,0200;-0,0280;0,298
2,4160;0,2298;0,0454;-0,0867;0,250
2,4160;0,1847;0,0741;-0,1963;0,280
2,4170;0,2231;0,0907;-0,2782;0,368
2,4240;0,2456;0,1289;-0,3149;0,420
2,4280;0,2577;0,1028;-0,2971;0,407
2,4380;0,2316;0,0662;-0,2826;0,371
2,4390;0,2186;0,0765;-0,1756;0,291
2,4430;0,2104;0,0414;-0,0285;0,216
2,4470;0,0843;-0,0155;0,0668;0,109
2,4530;-0,0939;-0,0202;0,0869;0,130
2,4570;-0,2254;-0,0578;0,1109;0,258
2,4620;-0,2760;-0,0925;0,1845;0,345
2,4710;-0,2800;-0,0971;0,2710;0,402
2,4720;-0,1770;-0,1101;0,3624;0,418
2,4780;-0,1018;-0,1020;0,4170;0,441
2,4810;-0,1068;-0,0778;0,4363;0,456
2,5010;-0,0698;-0,0544;0,4231;0,432
2,5020;0,0084;-0,0414;0,4275;0,430
2,5020;0,1086;-0,0017;0,3601;0,376
2,5030;0,2403;0,0453;0,3384;0,418
2,5060;0,4456;0,0998;0,2403;0,516
2,5120;0,6404;0,2036;0,0561;0,674
2,5500;0,7651;0,2912;-0,0998;0,825
2,5510;0,8133;0,2887;-0,1690;0,879
2,5510;0,7999;0,3074;-0,1124;0,864
2,5520;0,7193;0,3199;0,0063;0,787
2,5520;0,6612;0,2939;0,0867;0,729
2,5530;0,5850;0,2256;0,1346;0,641
2,5530;0,3709;0,1179;0,1105;0,405
2,5540;0,1503;-0,0136;0,0528;0,160
2,5570;0,0559;-0,0623;0,0652;0,106
2,5620;0,0044;-0,0867;0,0959;0,129
2,5670;-0,1171;-0,0689;0,1354;0,192
2,5720;-0,2971;-0,1249;0,1358;0,350
2,5780;-0,4279;-0,1709;0,1093;0,474
2,5840;-0,5203;-0,1649;0,0403;0,547
2,5870;-0,4234;-0,1725;-0,1462;0,480
2,5910;-0,1125;-0,2078;-0,3823;0,449
2,5970;0,1515;-0,2097;-0,4563;0,524
2,6030;0,4243;-0,1998;-0,4341;0,639
2,6070;0,7245;-0,1630;-0,2941;0,799
2,6120;0,4001;-0,0327;-0,2120;0,454
2,6260;-0,1581;0,1858;-0,2100;0,322
2,6270;-0,5474;0,3406;-0,1696;0,667
2,6280;-0,6991;0,3661;-0,1053;0,796
2,6320;-0,5915;0,2986;-0,0876;0,668
2,6700;-0,4181;0,2359;-0,0409;0,482
2,6700;-0,3002;0,1376;-0,0287;0,331
2,6710;-0,2633;0,0666;0,0069;0,272
2,6710;-0,2150;0,0071;0,0732;0,227
2,6710;-0,1837;-0,0110;0,0386;0,188
2,6720;-0,1550;0,0016;0,0263;0,157
2,6720;-0,1348;-0,0104;0,0854;0,160
2,6720;-0,1119;-0,0384;0,1273;0,174
2,6770;-0,1354;-0,1147;0,1399;0,226
2,6830;-0,1137;-0,1783;0,1616;0,266
2,6890;-0,0357;-0,2219;0,1587;0,275
2,6940;0,0669;-0,2717;0,1319;0,309
