time;ax;ay;az;aT
2,3270;0,1202;-0,1409;0,1375;0,231
2,3270;0,1078;-0,1132;0,1658;0,228
2,3280;0,1142;-0,1043;0,1282;0,201
2,3350;0,0838;-0,1230;0,1233;0,193
2,3360;0,0464;-0,1213;0,0709;0,148
2,3400;0,0720;-0,1185;0,0012;0,139
2,3440;0,0939;-0,0841;-0,0524;0,137
2,3490;0,0945;-0,1050;-0,1424;0,201
2,3540;0,1063;-0,1107;-0,2233;0,271
2,3640;0,1196;-0,0669;-0,3141;0,343
2,3650;0,0893;-0,0364;-0,3841;0,396
2,3690;0,0735;-0,0072;-0,4368;0,443
2,3750;0,0803;0,0079;-0,4144;0,422
2,3830;0,1021;0,0435;-0,3506;0,368
2,3840;0,0570;0,0149;-0,2494;0,256
2,3900;0,0737;-0,0393;-0,1561;0,177
2,3940;0,0711;-0,0919;-0,0161;0,117
2,4000;0,0677;-0,1231;0,0918;0,168
2,4040;0,0925;-0,1141;0,1882;0,239
2,4090;0,1433;-0,1439;0,2589;0,329
2,4290;0,2047;-0,1030;0,3397;0,410
2,4300;0,2100;-0,0954;0,3795;0,444
2,4310;0,1987;-0,1156;0,4122;0,472
2,4320;0,1391;-0,1005;0,3601;0,399
2,4350;0,0943;-0,1360;0,3129;0,354
2,4400;0,0456;-0,1390;0,2490;0,289
2,4450;0,0307;-0,1680;0,1183;0,208
2,4620;0,0324;-0,1259;0,0189;0,131
2,4620;0,0387;-0,1408;-0,0648;0,160
2,4630;0,0363;-0,1063;-0,1161;0,162
2,4650;0,0283;-0,1215;-0,1924;0,229
2,4710;0,0292;-0,1053;-0,2160;0,242
2,4750;0,0508;-0,1292;-0,1929;0,238
2,4810;0,0350;-0,0930;-0,1831;0,208
2,4850;0,0321;-0,0724;-0,1577;0,176
2,4900;0,0820;-0,0923;-0,1073;0,164
2,4960;0,1277;-0,1027;-0,1024;0,193
2,5030;0,1205;-0,0582;-0,0856;0,159
2,5040;0,1252;-0,0379;-0,0115;0,131
2,5110;0,0940;-0,0130;0,0386;0,102
2,5230;0,0743;-0,0041;0,0511;0,090
2,5250;0,0577;-0,0325;0,0340;0,074
2,5270;0,0524;-0,0123;0,0668;0,086
2,5480;0,0247;-0,0161;0,0210;0,036
2,5480;0,0433;-0,0093;0,0219;0,049
2,5490;0,0187;0,0071;0,0085;0,022
2,5490;-0,0104;-0,0135;0,0534;0,056
2,5500;-0,0094;-0,0099;0,0647;0,066
2,5540;0,0158;-0,0121;0,0854;0,088
2,5610;0,0044;-0,0274;0,1450;0,148
2,5660;-0,0031;-0,0805;0,2006;0,216
2,5690;-0,0377;-0,0895;0,2521;0,270
2,5730;-0,0353;-0,1047;0,3092;0,328
