time;ax;ay;az;aT
1,7690;-0,2215;-0,0436;-0,3069;0,381
1,7740;-0,2568;-0,0868;-0,2765;0,387
1,7810;-0,2742;-0,0746;-0,3195;0,428
1,7840;-0,2608;-0,0743;-0,2993;0,404
1,7890;-0,2774;-0,0868;-0,2793;0,403
1,7930;-0,2483;-0,1196;-0,1950;0,338
1,8020;-0,1618;-0,0903;-0,0509;0,192
1,8040;-0,0824;-0,0959;0,1003;0,161
1,8100;0,0059;-0,0687;0,2089;0,220
1,8280;0,1096;-0,0472;0,2655;0,291
1,8290;0,2382;-0,0508;0,2622;0,358
1,8300;0,3467;-0,0252;0,1736;0,389
1,8310;0,3529;-0,0145;0,0054;0,353
1,8330;0,3084;0,0203;-0,1338;0,337
1,8380;0,2595;0,0413;-0,2627;0,372
1,8430;0,1744;0,0777;-0,4210;0,462
1,8690;0,1222;0,0341;-0,5396;0,554
1,8690;0,0898;0,0137;-0,5698;0,577
1,8700;-0,0204;0,0763;-0,5215;0,527
1,8700;-0,0586;0,0650;-0,4304;0,439
1,8710;-0,0574;0,0691;-0,3213;0,334
1,8730;-0,0632;0,0799;-0,2249;0,247
1,8810;-0,0851;-0,0145;-0,1168;0,145
1,8830;-0,0917;-0,0444;-0,0673;0,122
1,8880;-0,0878;-0,0820;0,0138;0,121
1,8930;-0,0916;-0,1036;0,0894;0,165
1,8990;-0,1020;-0,1007;0,1011;0,175
1,9030;-0,0879;-0,1096;0,0214;0,142
1,9080;-0,0410;-0,0929;0,0035;0,102
1,9140;-0,0004;-0,1007;-0,0378;0,108
1,9180;0,0517;-0,0909;-0,0990;0,144
1,9230;0,0689;-0,0978;-0,0957;0,153
1,9390;0,0356;-0,1058;-0,0041;0,112
1,9400;0,0642;-0,1111;0,0872;0,155
1,9400;0,0951;-0,0804;0,0970;0,158
1,9440;0,0766;-0,0365;0,0732;0,112
1,9810;0,0731;-0,0031;0,0409;0,084
1,9820;0,0367;-0,0089;-0,0226;0,044
1,9820;0,0061;-0,0464;-0,0673;0,082
1,9830;-0,0280;-0,0438;-0,0767;0,093
1,9830;-0,0495;-0,0524;-0,0807;0,108
1,9840;-0,0661;-0,0053;-0,0088;0,067
1,9840;-0,0768;0,0436;0,0111;0,089
1,9850;-0,1652;0,0665;0,1143;0,212
1,9880;-0,2022;0,0534;0,0847;0,226
1,9940;-0,2398;-0,0246;0,1307;0,274
1,9990;-0,2460;-0,0049;0,1914;0,312
2,0030;-0,2870;-0,0469;0,1821;0,343
2,0090;-0,2748;-0,0263;0,1651;0,322
2,0140;-0,2174;-0,0054;0,1213;0,249
2,0190;-0,1973;0,0015;0,0627;0,207
2,0230;-0,1750;0,0185;0,0130;0,176
2,0300;-0,1804;0,0348;-0,0182;0,185
2,0340;-0,1562;0,0459;-0,0035;0,163
2,0380;-0,0688;0,0914;0,0388;0,121
2,0470;0,0036;0,0960;0,1135;0,149
2,0530;0,1143;0,1399;0,1213;0,218
2,0540;0,2186;0,1454;0,1902;0,324
2,0600;0,3061;0,1498;0,2446;0,420
2,0790;0,3272;0,1374;0,2883;0,457
2,0810;0,3367;0,1477;0,3704;0,522
2,0830;0,3137;0,1574;0,4301;0,555
2,0840;0,2714;0,1738;0,3755;0,495
2,0850;0,1364;0,1705;0,2379;0,323
2,0880;0,0644;0,1678;0,1010;0,206
2,0940;-0,0027;0,1378;-0,0357;0,142
2,1200;-0,1053;0,1107;-0,1548;0,218
2,1210;-0,1112;0,0989;-0,2316;0,275
2,1210;-0,1510;0,1037;-0,2614;0,319
2,1220;-0,2082;0,0595;-0,3018;0,371
