time;ax;ay;az;aT
1,5390;-0,1142;-0,1242;-0,1532;0,228
1,5400;-0,1919;-0,1023;-0,2602;0,339
1,5410;-0,2162;-0,0951;-0,3144;0,393
1,5470;-0,2707;-0,0797;-0,3721;0,467
1,5520;-0,3412;-0,0788;-0,3614;0,503
1,5560;-0,3598;-0,1142;-0,3302;0,502
1,5630;-0,3625;-0,1607;-0,3226;0,511
1,5670;-0,3187;-0,1216;-0,2561;0,427
1,5710;-0,2683;-0,0904;-0,2298;0,365
1,5760;-0,2424;-0,1055;-0,1657;0,312
1,5820;-0,1975;-0,1083;-0,1104;0,251
1,5870;-0,1777;-0,0740;-0,0315;0,195
1,5910;-0,0762;-0,0602;0,0153;0,098
1,6010;0,0256;-0,0360;0,0563;0,072
1,6020;0,1134;-0,0254;0,0858;0,144
1,6060;0,1442;-0,0238;0,0884;0,171
1,6290;0,1519;0,0035;0,1145;0,190
1,6300;0,1844;0,0012;0,1319;0,227
1,6310;0,1843;0,0555;0,1514;0,245
1,6320;0,1798;0,0911;0,1071;0,228
1,6320;0,1772;0,1597;0,0358;0,241
1,6370;0,2200;0,1419;0,0367;0,264
1,6420;0,2046;0,0701;0,0234;0,218
1,6470;0,2102;0,0259;-0,0424;0,216
1,6520;0,1915;0,0071;-0,0880;0,211
1,6560;0,1580;-0,0340;-0,1375;0,212
1,6630;0,0843;-0,0782;-0,0835;0,142
1,6670;0,0162;-0,0871;-0,0911;0,127
1,6720;-0,0349;-0,1063;-0,0814;0,138
1,6800;-0,1149;-0,0759;-0,0303;0,141
1,6810;-0,1695;-0,0751;-0,0264;0,187
1,6870;-0,2286;-0,0610;-0,0441;0,241
1,6920;-0,2181;-0,0696;0,0098;0,229
1,6980;-0,1636;-0,0783;0,0865;0,201
1,7030;-0,1289;-0,0957;0,1061;0,192
1,7070;-0,0966;-0,0967;0,1058;0,173
1,7140;-0,0811;-0,0912;0,1145;0,167
1,7180;-0,0403;-0,0875;0,1503;0,179
